date,pc,logon
01/19/2011 04:37:15,2512,1
01/19/2011 04:49:03,2512,0
01/19/2011 04:52:54,0124,1
01/19/2011 05:13:59,0124,0
01/19/2011 07:20:42,3883,1
01/19/2011 14:23:51,1033,1
01/19/2011 14:52:37,1033,0
01/19/2011 16:32:43,2316,1
01/19/2011 16:34:39,2316,0
01/19/2011 17:22:21,4327,1
01/19/2011 17:41:55,4327,0
01/19/2011 18:30:13,3883,0
01/20/2011 05:59:10,4867,1
01/20/2011 06:26:26,4867,0
01/20/2011 07:31:40,3883,1
01/20/2011 18:36:26,3883,0
01/20/2011 18:37:22,4328,1
01/20/2011 19:07:26,4328,0
01/20/2011 19:36:50,4332,1
01/20/2011 20:20:24,4332,0
01/21/2011 01:06:24,3993,1
01/21/2011 01:27:56,3993,0
01/21/2011 04:33:04,4919,1
01/21/2011 04:37:42,4919,0
01/21/2011 04:45:25,0232,1
01/21/2011 04:57:01,0232,0
01/21/2011 05:46:14,1306,1
01/21/2011 06:20:49,1306,0
01/21/2011 07:32:02,3883,1
01/21/2011 09:59:09,0906,1
01/21/2011 10:29:00,0906,0
01/21/2011 10:37:18,0312,1
01/21/2011 11:15:20,0312,0
01/21/2011 11:45:08,2735,1
01/21/2011 12:21:08,2735,0
01/21/2011 17:42:15,1637,1
01/21/2011 17:45:36,1637,0
01/21/2011 18:37:39,3883,0
01/21/2011 23:46:13,0249,1
01/21/2011 23:48:23,0249,0
01/24/2011 01:29:01,0054,1
01/24/2011 01:40:53,0054,0
01/24/2011 04:10:48,1147,1
01/24/2011 04:35:14,1147,0
01/24/2011 07:28:57,3883,1
01/24/2011 11:51:56,4462,1
01/24/2011 11:56:06,4462,0
01/24/2011 12:06:28,3215,1
01/24/2011 12:18:29,3215,0
01/24/2011 14:23:43,0248,1
01/24/2011 14:43:54,0248,0
01/24/2011 15:23:09,3415,1
01/24/2011 15:51:34,3415,0
01/24/2011 16:53:33,3591,1
01/24/2011 17:15:16,3545,1
01/24/2011 17:34:38,3591,0
01/24/2011 17:45:06,4039,1
01/24/2011 17:58:05,3545,0
01/24/2011 18:12:41,4039,0
01/24/2011 18:36:14,3883,0
01/25/2011 03:48:54,4773,1
01/25/2011 04:31:42,4773,0
01/25/2011 07:28:46,3883,1
01/25/2011 09:59:36,2844,1
01/25/2011 10:17:14,2844,0
01/25/2011 13:15:06,1046,1
01/25/2011 13:35:31,1075,1
01/25/2011 13:54:35,1046,0
01/25/2011 14:12:29,1075,0
01/25/2011 18:35:38,3883,0
01/25/2011 20:40:13,1320,1
01/25/2011 21:11:29,1320,0
01/25/2011 22:33:24,4650,1
01/25/2011 22:47:33,4650,0
01/26/2011 01:21:43,2668,1
01/26/2011 01:54:17,2668,0
01/26/2011 07:20:07,3883,1
01/26/2011 12:21:46,3229,1
01/26/2011 12:51:35,3229,0
01/26/2011 15:25:15,3860,1
01/26/2011 15:34:04,3860,0
01/26/2011 16:48:06,0030,1
01/26/2011 17:01:41,0030,0
01/26/2011 18:25:52,3883,0
01/26/2011 23:00:14,0111,1
01/26/2011 23:07:22,0111,0
01/27/2011 00:17:07,2501,1
01/27/2011 00:24:41,2501,0
01/27/2011 07:30:52,3883,1
01/27/2011 08:49:49,2757,1
01/27/2011 08:51:05,2757,0
01/27/2011 08:52:31,4052,1
01/27/2011 09:03:18,4052,0
01/27/2011 16:16:06,0497,1
01/27/2011 16:56:59,0497,0
01/27/2011 18:03:34,4573,1
01/27/2011 18:26:20,4573,0
01/27/2011 18:29:33,3883,0
01/27/2011 21:50:44,0196,1
01/27/2011 22:17:12,0196,0
01/28/2011 02:00:32,3471,1
01/28/2011 02:22:33,3471,0
01/28/2011 02:38:56,0184,1
01/28/2011 03:13:54,2149,1
01/28/2011 03:15:46,2149,0
01/28/2011 03:16:24,0184,0
01/28/2011 06:04:29,0136,1
01/28/2011 06:32:32,0136,0
01/28/2011 07:06:57,1859,1
01/28/2011 07:26:43,1859,0
01/28/2011 07:36:28,3883,1
01/28/2011 10:29:58,3136,1
01/28/2011 11:06:06,3136,0
01/28/2011 14:14:56,2782,1
01/28/2011 14:24:37,2782,0
01/28/2011 14:57:18,4532,1
01/28/2011 15:30:08,4532,0
01/28/2011 16:49:08,2474,1
01/28/2011 17:15:17,2474,0
01/28/2011 18:33:35,3883,0
01/28/2011 21:42:09,2359,1
01/28/2011 21:47:20,2359,0
01/28/2011 22:43:39,4863,1
01/28/2011 23:26:38,4863,0
01/31/2011 01:16:03,1089,1
01/31/2011 01:45:29,1089,0
01/31/2011 04:45:04,1900,1
01/31/2011 05:16:18,1900,0
01/31/2011 07:28:26,3883,1
01/31/2011 08:31:04,1048,1
01/31/2011 09:06:32,1048,0
01/31/2011 12:00:55,2198,1
01/31/2011 12:04:08,2218,1
01/31/2011 12:35:00,2218,0
01/31/2011 12:36:40,2198,0
01/31/2011 18:26:23,3883,0
01/31/2011 18:34:48,2790,1
01/31/2011 19:04:37,2790,0
02/01/2011 03:39:24,1870,1
02/01/2011 03:50:55,2214,1
02/01/2011 04:10:33,2214,0
02/01/2011 04:19:16,1870,0
02/01/2011 07:32:51,3883,1
02/01/2011 13:39:20,2511,1
02/01/2011 13:59:14,4582,1
02/01/2011 14:04:36,2511,0
02/01/2011 14:32:03,4582,0
02/01/2011 18:29:34,3883,0
02/01/2011 18:51:35,0633,1
02/01/2011 19:15:08,0633,0
02/01/2011 20:17:00,1775,1
02/01/2011 20:28:35,1775,0
02/01/2011 22:35:06,2108,1
02/01/2011 23:05:47,2108,0
02/02/2011 07:01:59,0942,1
02/02/2011 07:33:30,0942,0
02/02/2011 07:39:37,3883,1
02/02/2011 10:01:40,3105,1
02/02/2011 10:22:18,3105,0
02/02/2011 13:40:08,3822,1
02/02/2011 13:55:22,3822,0
02/02/2011 18:36:34,3883,0
02/02/2011 22:40:54,0560,1
02/02/2011 22:49:52,3261,1
02/02/2011 23:08:09,0560,0
02/02/2011 23:34:40,3261,0
02/03/2011 00:16:06,4365,1
02/03/2011 00:58:45,4365,0
02/03/2011 07:39:02,3883,1
02/03/2011 14:03:17,2975,1
02/03/2011 14:06:17,2975,0
02/03/2011 18:30:42,3883,0
02/03/2011 20:40:02,3069,1
02/03/2011 21:10:41,3069,0
02/04/2011 00:32:12,4866,1
02/04/2011 00:42:35,4866,0
02/04/2011 06:03:39,0912,1
02/04/2011 06:12:46,0912,0
02/04/2011 07:29:32,3883,1
02/04/2011 11:40:02,2497,1
02/04/2011 11:52:01,2497,0
02/04/2011 18:32:58,3883,0
02/07/2011 03:07:26,3464,1
02/07/2011 03:17:32,3464,0
02/07/2011 05:11:35,1183,1
02/07/2011 05:43:19,1183,0
02/07/2011 05:43:35,3780,1
02/07/2011 06:07:59,3780,0
02/07/2011 07:20:45,3883,1
02/07/2011 09:03:21,2745,1
02/07/2011 09:33:06,2745,0
02/07/2011 15:57:39,0921,1
02/07/2011 16:05:54,0921,0
02/07/2011 18:36:03,3883,0
02/07/2011 20:22:16,4923,1
02/07/2011 20:28:14,0473,1
02/07/2011 20:50:58,0473,0
02/07/2011 20:57:50,4923,0
02/07/2011 22:12:55,0379,1
02/07/2011 22:20:20,4475,1
02/07/2011 22:22:28,0379,0
02/07/2011 22:54:22,4475,0
02/07/2011 22:59:30,4507,1
02/07/2011 23:10:09,4507,0
02/08/2011 00:45:11,0465,1
02/08/2011 01:07:27,0465,0
02/08/2011 03:04:14,2395,1
02/08/2011 03:20:35,2395,0
02/08/2011 07:21:45,3883,1
02/08/2011 10:06:43,2858,1
02/08/2011 10:07:33,0415,1
02/08/2011 10:09:24,2858,0
02/08/2011 10:26:15,0415,0
02/08/2011 11:15:50,0011,1
02/08/2011 11:30:51,0929,1
02/08/2011 11:55:02,0011,0
02/08/2011 11:55:14,0929,0
02/08/2011 17:48:32,1434,1
02/08/2011 18:06:42,1434,0
02/08/2011 18:29:01,3883,0
02/09/2011 04:05:23,2544,1
02/09/2011 04:09:54,2544,0
02/09/2011 07:34:43,3883,1
02/09/2011 10:26:31,1744,1
02/09/2011 10:32:34,1744,0
02/09/2011 12:10:57,0578,1
02/09/2011 12:26:11,0578,0
02/09/2011 12:48:37,2462,1
02/09/2011 13:25:04,2462,0
02/09/2011 17:36:37,0124,1
02/09/2011 18:11:52,0124,0
02/09/2011 18:27:32,3883,0
02/10/2011 01:42:25,4677,1
02/10/2011 01:45:56,4677,0
02/10/2011 01:51:07,3231,1
02/10/2011 01:53:30,3231,0
02/10/2011 03:54:21,2735,1
02/10/2011 04:34:37,2735,0
02/10/2011 05:07:51,1628,1
02/10/2011 05:20:04,1628,0
02/10/2011 06:03:13,0718,1
02/10/2011 06:44:03,0718,0
02/10/2011 07:23:30,3883,1
02/10/2011 08:44:36,0969,1
02/10/2011 09:22:31,0969,0
02/10/2011 16:31:07,4332,1
02/10/2011 16:46:09,4332,0
02/10/2011 18:28:04,3883,0
02/10/2011 22:20:41,1730,1
02/10/2011 22:33:36,1730,0
02/11/2011 07:20:15,3883,1
02/11/2011 08:20:25,1343,1
02/11/2011 09:03:14,1343,0
02/11/2011 13:18:18,3332,1
02/11/2011 14:08:25,3332,0
02/11/2011 14:29:02,0408,1
02/11/2011 14:47:30,0408,0
02/11/2011 17:19:47,4228,1
02/11/2011 17:20:22,4228,0
02/11/2011 18:39:31,3883,0
02/11/2011 20:26:00,4856,1
02/11/2011 20:33:19,2188,1
02/11/2011 20:35:43,2188,0
02/11/2011 20:59:37,4856,0
02/11/2011 21:51:37,1179,1
02/11/2011 22:06:52,2047,1
02/11/2011 22:17:40,1179,0
02/11/2011 22:18:27,2047,0
02/14/2011 02:56:26,4171,1
02/14/2011 03:37:18,4171,0
02/14/2011 03:55:49,0544,1
02/14/2011 04:06:42,0544,0
02/14/2011 07:23:05,3883,1
02/14/2011 09:12:28,1814,1
02/14/2011 09:26:19,1814,0
02/14/2011 12:04:05,3769,1
02/14/2011 12:47:44,3769,0
02/14/2011 18:18:16,3512,1
02/14/2011 18:33:34,3883,0
02/14/2011 18:38:31,3512,0
02/15/2011 01:11:35,0231,1
02/15/2011 01:51:10,0231,0
02/15/2011 07:34:21,3883,1
02/15/2011 15:54:01,1870,1
02/15/2011 16:15:06,1870,0
02/15/2011 18:24:59,4694,1
02/15/2011 18:31:54,3883,0
02/15/2011 19:07:25,4694,0
02/15/2011 21:38:55,0191,1
02/15/2011 22:00:46,0191,0
02/16/2011 01:38:44,2643,1
02/16/2011 01:51:14,2643,0
02/16/2011 06:26:56,0700,1
02/16/2011 07:11:24,0700,0
02/16/2011 07:37:15,3883,1
02/16/2011 12:08:22,0026,1
02/16/2011 12:16:58,0026,0
02/16/2011 15:55:46,1243,1
02/16/2011 16:06:13,1243,0
02/16/2011 17:05:35,4670,1
02/16/2011 17:22:05,4670,0
02/16/2011 18:25:00,3883,0
02/16/2011 21:05:39,3822,1
02/16/2011 21:40:11,3822,0
02/17/2011 01:06:05,4788,1
02/17/2011 01:44:53,4788,0
02/17/2011 05:40:05,0417,1
02/17/2011 06:23:18,0417,0
02/17/2011 06:39:04,1649,1
02/17/2011 06:44:07,0335,1
02/17/2011 07:01:37,0335,0
02/17/2011 07:10:07,1649,0
02/17/2011 07:24:45,3883,1
02/17/2011 09:39:17,0134,1
02/17/2011 09:42:28,0134,0
02/17/2011 10:30:20,0639,1
02/17/2011 11:14:04,0639,0
02/17/2011 12:28:19,0434,1
02/17/2011 12:47:03,0434,0
02/17/2011 13:16:31,4334,1
02/17/2011 13:23:43,4334,0
02/17/2011 15:29:19,4369,1
02/17/2011 15:46:22,4890,1
02/17/2011 15:56:28,4369,0
02/17/2011 16:19:03,4890,0
02/17/2011 16:33:09,1104,1
02/17/2011 16:38:45,0768,1
02/17/2011 16:55:47,1104,0
02/17/2011 17:17:52,0768,0
02/17/2011 17:28:19,1233,1
02/17/2011 17:56:35,1233,0
02/17/2011 18:28:49,3883,0
02/17/2011 20:58:23,3245,1
02/17/2011 21:07:18,3245,0
02/17/2011 23:05:28,1950,1
02/17/2011 23:29:19,1950,0
02/17/2011 23:44:03,4358,1
02/17/2011 23:50:58,4358,0
02/17/2011 23:53:08,4332,1
02/18/2011 00:19:01,4332,0
02/18/2011 01:12:48,0115,1
02/18/2011 01:31:22,0115,0
02/18/2011 03:21:53,0714,1
02/18/2011 03:36:00,0714,0
02/18/2011 03:45:25,3077,1
02/18/2011 03:55:47,3077,0
02/18/2011 07:26:33,3883,1
02/18/2011 11:00:06,4184,1
02/18/2011 11:29:11,4184,0
02/18/2011 12:01:33,3588,1
02/18/2011 12:32:49,3588,0
02/18/2011 15:32:54,1444,1
02/18/2011 15:42:29,1444,0
02/18/2011 18:27:18,3883,0
02/21/2011 04:44:43,3654,1
02/21/2011 05:13:52,3654,0
02/21/2011 05:59:23,0386,1
02/21/2011 06:19:35,0386,0
02/21/2011 07:38:05,3883,1
02/21/2011 09:17:23,4887,1
02/21/2011 09:43:02,4887,0
02/21/2011 18:37:13,3883,0
02/21/2011 20:12:16,1048,1
02/21/2011 20:33:31,1048,0
02/21/2011 20:52:56,2979,1
02/21/2011 21:23:11,2979,0
02/22/2011 02:53:15,3058,1
02/22/2011 03:06:51,3058,0
02/22/2011 07:33:22,3883,1
02/22/2011 10:10:20,1203,1
02/22/2011 10:26:21,1203,0
02/22/2011 12:36:15,3041,1
02/22/2011 12:57:18,3041,0
02/22/2011 13:28:14,2093,1
02/22/2011 13:46:13,2093,0
02/22/2011 15:12:53,2950,1
02/22/2011 15:48:51,2950,0
02/22/2011 16:31:49,2889,1
02/22/2011 16:53:13,0415,1
02/22/2011 17:13:38,2889,0
02/22/2011 17:32:54,0415,0
02/22/2011 18:27:11,3883,0
02/22/2011 20:01:18,4225,1
02/22/2011 20:32:23,4225,0
02/23/2011 01:57:53,3465,1
02/23/2011 02:01:26,3465,0
02/23/2011 03:29:39,1189,1
02/23/2011 03:34:45,1189,0
02/23/2011 07:26:55,3883,1
02/23/2011 14:37:54,3818,1
02/23/2011 14:51:18,3818,0
02/23/2011 18:32:51,3883,0
02/23/2011 23:36:42,3221,1
02/23/2011 23:46:45,3221,0
02/24/2011 00:08:59,4154,1
02/24/2011 00:46:25,4154,0
02/24/2011 02:19:55,4365,1
02/24/2011 02:57:57,4365,0
02/24/2011 06:39:07,4873,1
02/24/2011 07:19:36,4873,0
02/24/2011 07:26:41,3883,1
02/24/2011 15:59:29,1430,1
02/24/2011 16:18:40,1430,0
02/24/2011 18:28:58,3883,0
02/25/2011 04:55:01,2520,1
02/25/2011 05:33:48,2520,0
02/25/2011 07:35:12,3883,1
02/25/2011 10:17:24,4067,1
02/25/2011 10:58:25,4067,0
02/25/2011 11:06:30,4246,1
02/25/2011 11:16:48,4246,0
02/25/2011 11:25:07,2959,1
02/25/2011 11:48:57,2959,0
02/25/2011 13:12:04,0472,1
02/25/2011 13:44:13,4818,1
02/25/2011 13:53:29,0472,0
02/25/2011 14:14:40,4818,0
02/25/2011 16:37:24,2712,1
02/25/2011 16:55:44,2712,0
02/25/2011 18:29:48,3883,0
02/28/2011 00:01:25,2751,1
02/28/2011 00:02:24,2751,0
02/28/2011 04:14:00,3643,1
02/28/2011 04:26:16,3643,0
02/28/2011 05:57:24,4695,1
02/28/2011 06:03:10,4695,0
02/28/2011 06:56:31,0473,1
02/28/2011 07:28:27,0473,0
02/28/2011 07:38:13,3883,1
02/28/2011 13:15:27,0406,1
02/28/2011 13:27:13,0406,0
02/28/2011 13:33:38,0877,1
02/28/2011 13:51:38,0877,0
02/28/2011 14:51:44,4744,1
02/28/2011 15:00:33,4744,0
02/28/2011 15:42:01,3790,1
02/28/2011 15:54:23,3790,0
02/28/2011 18:36:16,3883,0
02/28/2011 21:32:18,2106,1
02/28/2011 21:38:49,2106,0
02/28/2011 22:56:00,4944,1
02/28/2011 23:30:21,4944,0
02/28/2011 23:38:54,1699,1
03/01/2011 00:18:13,1699,0
03/01/2011 02:53:07,0465,1
03/01/2011 03:32:15,0465,0
03/01/2011 06:05:35,4650,1
03/01/2011 06:47:53,4650,0
03/01/2011 07:29:45,3883,1
03/01/2011 07:31:33,1946,1
03/01/2011 08:04:12,1946,0
03/01/2011 08:04:51,4776,1
03/01/2011 08:12:45,4776,0
03/01/2011 09:35:21,1434,1
03/01/2011 09:57:34,1434,0
03/01/2011 10:22:07,2858,1
03/01/2011 10:44:28,2858,0
03/01/2011 12:25:09,3457,1
03/01/2011 12:34:42,3457,0
03/01/2011 13:23:47,2753,1
03/01/2011 13:54:46,2753,0
03/01/2011 18:37:55,3883,0
03/02/2011 00:01:35,1310,1
03/02/2011 00:16:28,1310,0
03/02/2011 00:27:56,2765,1
03/02/2011 00:31:13,2765,0
03/02/2011 07:28:23,3883,1
03/02/2011 10:59:18,2202,1
03/02/2011 11:08:17,2202,0
03/02/2011 11:29:46,4532,1
03/02/2011 11:55:55,4532,0
03/02/2011 13:01:12,3993,1
03/02/2011 13:06:45,3993,0
03/02/2011 14:00:01,1196,1
03/02/2011 14:05:42,1196,0
03/02/2011 15:14:25,1277,1
03/02/2011 15:26:13,4872,1
03/02/2011 15:35:21,1277,0
03/02/2011 16:05:29,4872,0
03/02/2011 18:25:36,3883,0
03/02/2011 23:16:20,0578,1
03/02/2011 23:35:31,0578,0
03/03/2011 00:50:42,0101,1
03/03/2011 01:27:46,0101,0
03/03/2011 01:34:19,3996,1
03/03/2011 01:53:30,3996,0
03/03/2011 04:46:57,1139,1
03/03/2011 05:13:42,1139,0
03/03/2011 06:47:48,0323,1
03/03/2011 06:56:41,0323,0
03/03/2011 07:29:20,3883,1
03/03/2011 09:00:32,2474,1
03/03/2011 09:03:53,2474,0
03/03/2011 10:19:53,4679,1
03/03/2011 10:57:34,4679,0
03/03/2011 16:28:12,2242,1
03/03/2011 16:30:45,2242,0
03/03/2011 16:43:49,4690,1
03/03/2011 17:16:22,4690,0
03/03/2011 18:29:44,3883,0
03/03/2011 20:10:00,0312,1
03/03/2011 20:29:51,0312,0
03/03/2011 21:34:56,0094,1
03/03/2011 21:40:24,0094,0
03/04/2011 00:12:27,2555,1
03/04/2011 00:34:14,2555,0
03/04/2011 01:15:25,2047,1
03/04/2011 01:22:06,2047,0
03/04/2011 02:36:13,4919,1
03/04/2011 02:59:18,4919,0
03/04/2011 07:33:52,3883,1
03/04/2011 15:26:31,1382,1
03/04/2011 15:27:53,1382,0
03/04/2011 18:22:24,0198,1
03/04/2011 18:35:32,3883,0
03/04/2011 18:46:10,0198,0
03/04/2011 23:31:25,1433,1
03/05/2011 00:14:11,1433,0
03/07/2011 00:13:23,3289,1
03/07/2011 00:32:04,3289,0
03/07/2011 01:36:25,4482,1
03/07/2011 02:10:14,4482,0
03/07/2011 03:25:12,1203,1
03/07/2011 03:31:24,1203,0
03/07/2011 04:01:32,4442,1
03/07/2011 04:45:08,4442,0
03/07/2011 07:33:12,3883,1
03/07/2011 11:34:17,3656,1
03/07/2011 12:04:10,3656,0
03/07/2011 18:30:20,3883,0
03/07/2011 22:02:57,4944,1
03/07/2011 22:24:15,4944,0
03/08/2011 01:40:43,3784,1
03/08/2011 01:43:47,3784,0
03/08/2011 07:33:49,3883,1
03/08/2011 07:35:51,3675,1
03/08/2011 07:37:17,3675,0
03/08/2011 11:21:14,0081,1
03/08/2011 11:36:34,0081,0
03/08/2011 18:34:51,3883,0
03/08/2011 19:47:29,0939,1
03/08/2011 20:06:33,0939,0
03/09/2011 01:17:55,4253,1
03/09/2011 01:32:54,4253,0
03/09/2011 07:26:23,2662,1
03/09/2011 07:34:35,3883,1
03/09/2011 08:00:03,2662,0
03/09/2011 09:05:05,4563,1
03/09/2011 09:16:16,4563,0
03/09/2011 10:19:58,4878,1
03/09/2011 11:17:42,4878,0
03/09/2011 16:02:57,0288,1
03/09/2011 16:27:23,0288,0
03/09/2011 18:34:39,0196,1
03/09/2011 18:36:58,3883,0
03/09/2011 19:06:34,0196,0
03/09/2011 19:21:53,4147,1
03/09/2011 19:32:33,4147,0
03/09/2011 20:38:59,2542,1
03/09/2011 20:45:23,2542,0
03/09/2011 20:48:15,4492,1
03/09/2011 21:22:52,4492,0
03/10/2011 02:33:47,1665,1
03/10/2011 03:09:28,4334,1
03/10/2011 03:18:13,1665,0
03/10/2011 03:24:30,3889,1
03/10/2011 03:34:40,4334,0
03/10/2011 03:39:08,3889,0
03/10/2011 07:37:46,3883,1
03/10/2011 08:40:10,2807,1
03/10/2011 09:32:49,2807,0
03/10/2011 11:32:30,1324,1
03/10/2011 12:10:27,1324,0
03/10/2011 12:24:07,4306,1
03/10/2011 12:36:53,4306,0
03/10/2011 14:09:49,3588,1
03/10/2011 14:25:57,3588,0
03/10/2011 18:26:08,3883,0
03/10/2011 22:51:04,4221,1
03/10/2011 23:10:52,4221,0
03/11/2011 07:33:29,3883,1
03/11/2011 10:59:02,0714,1
03/11/2011 11:14:39,0714,0
03/11/2011 12:46:55,2047,1
03/11/2011 13:09:02,2047,0
03/11/2011 15:19:08,2881,1
03/11/2011 15:38:22,2881,0
03/11/2011 18:37:15,3883,0
03/11/2011 21:45:26,2173,1
03/11/2011 22:09:18,2173,0
03/11/2011 23:24:50,0174,1
03/11/2011 23:54:23,0174,0
03/14/2011 00:19:38,3782,1
03/14/2011 01:04:27,3782,0
03/14/2011 02:31:06,1638,1
03/14/2011 02:56:54,3599,1
03/14/2011 03:12:44,1638,0
03/14/2011 03:24:37,3599,0
03/14/2011 07:33:35,3883,1
03/14/2011 10:31:25,2218,1
03/14/2011 11:12:21,2218,0
03/14/2011 17:25:29,3067,1
03/14/2011 17:29:20,3067,0
03/14/2011 18:33:03,3883,0
03/14/2011 21:03:04,1394,1
03/14/2011 21:06:05,1394,0
03/14/2011 21:39:50,0834,1
03/14/2011 21:50:19,0834,0
03/14/2011 22:20:48,4683,1
03/14/2011 22:56:23,4683,0
03/14/2011 23:58:15,3656,1
03/15/2011 00:21:18,3656,0
03/15/2011 07:25:57,3883,1
03/15/2011 09:02:37,0415,1
03/15/2011 09:13:55,0415,0
03/15/2011 18:28:14,3883,0
03/16/2011 01:38:20,0906,1
03/16/2011 01:59:14,0906,0
03/16/2011 06:14:21,3993,1
03/16/2011 06:48:46,3993,0
03/16/2011 07:28:51,3883,1
03/16/2011 08:53:38,0417,1
03/16/2011 08:56:22,0417,0
03/16/2011 11:03:53,3391,1
03/16/2011 11:07:07,3391,0
03/16/2011 11:15:56,0989,1
03/16/2011 11:32:32,0989,0
03/16/2011 12:58:29,2364,1
03/16/2011 13:03:51,2364,0
03/16/2011 16:17:38,1266,1
03/16/2011 16:46:09,1266,0
03/16/2011 18:26:56,4041,1
03/16/2011 18:27:03,3883,0
03/16/2011 19:07:48,4041,0
03/16/2011 23:32:44,4423,1
03/16/2011 23:54:04,4423,0
03/17/2011 00:09:02,4246,1
03/17/2011 00:11:51,4246,0
03/17/2011 00:35:40,4339,1
03/17/2011 00:51:27,4339,0
03/17/2011 06:01:40,0701,1
03/17/2011 06:23:39,0701,0
03/17/2011 07:37:45,3883,1
03/17/2011 08:01:18,0452,1
03/17/2011 08:18:17,0452,0
03/17/2011 11:18:42,4292,1
03/17/2011 11:33:19,1213,1
03/17/2011 11:48:47,1213,0
03/17/2011 11:52:14,4292,0
03/17/2011 18:29:31,3883,0
03/17/2011 18:47:45,4788,1
03/17/2011 19:06:34,4788,0
03/18/2011 01:42:55,0221,1
03/18/2011 02:01:40,0221,0
03/18/2011 07:38:26,3883,1
03/18/2011 12:14:29,1647,1
03/18/2011 12:52:33,1647,0
03/18/2011 18:29:54,1438,1
03/18/2011 18:33:48,1438,0
03/18/2011 18:37:17,3883,0
03/18/2011 21:02:34,1581,1
03/18/2011 21:23:45,1581,0
03/21/2011 05:12:25,2498,1
03/21/2011 05:36:17,2498,0
03/21/2011 07:22:25,2106,1
03/21/2011 07:25:07,3883,1
03/21/2011 08:03:18,2106,0
03/21/2011 18:28:37,3883,0
03/21/2011 21:06:08,1817,1
03/21/2011 21:47:59,1817,0
03/21/2011 23:22:00,4367,1
03/21/2011 23:32:27,4367,0
03/22/2011 00:04:20,4467,1
03/22/2011 00:34:00,4467,0
03/22/2011 01:31:59,2765,1
03/22/2011 01:40:45,2765,0
03/22/2011 02:11:08,0299,1
03/22/2011 02:29:39,0299,0
03/22/2011 07:01:26,3270,1
03/22/2011 07:11:05,4337,1
03/22/2011 07:20:26,3270,0
03/22/2011 07:24:41,3883,1
03/22/2011 07:44:24,4337,0
03/22/2011 15:26:34,1898,1
03/22/2011 15:52:50,1898,0
03/22/2011 18:39:04,3883,0
03/23/2011 01:03:08,2210,1
03/23/2011 01:25:18,2210,0
03/23/2011 07:26:34,3883,1
03/23/2011 07:38:10,1226,1
03/23/2011 07:45:40,1226,0
03/23/2011 11:51:00,4162,1
03/23/2011 12:25:54,4162,0
03/23/2011 12:34:06,1196,1
03/23/2011 12:39:47,1196,0
03/23/2011 18:35:57,3883,0
03/24/2011 07:34:45,3883,1
03/24/2011 08:04:56,2670,1
03/24/2011 08:37:22,2670,0
03/24/2011 08:48:48,2506,1
03/24/2011 09:07:57,2506,0
03/24/2011 11:53:50,0212,1
03/24/2011 12:11:51,0212,0
03/24/2011 15:32:48,2342,1
03/24/2011 16:15:42,2342,0
03/24/2011 18:27:46,3883,0
03/25/2011 00:02:49,1877,1
03/25/2011 00:20:42,1877,0
03/25/2011 01:21:16,4040,1
03/25/2011 01:32:37,4040,0
03/25/2011 04:42:52,1444,1
03/25/2011 04:45:47,1444,0
03/25/2011 07:39:36,3883,1
03/25/2011 08:56:47,1519,1
03/25/2011 09:34:05,1519,0
03/25/2011 10:03:38,2683,1
03/25/2011 10:32:54,2683,0
03/25/2011 18:39:43,3883,0
03/25/2011 23:26:18,0221,1
03/25/2011 23:53:13,0221,0
03/28/2011 07:07:59,0290,1
03/28/2011 07:27:35,0290,0
03/28/2011 07:36:50,3883,1
03/28/2011 10:19:30,0996,1
03/28/2011 10:41:34,0996,0
03/28/2011 11:01:52,4075,1
03/28/2011 11:14:25,4075,0
03/28/2011 14:41:20,3215,1
03/28/2011 14:51:27,3215,0
03/28/2011 17:11:06,4639,1
03/28/2011 17:30:56,4639,0
03/28/2011 18:36:55,3883,0
03/28/2011 22:14:53,3415,1
03/28/2011 22:32:57,3415,0
03/29/2011 00:12:13,1859,1
03/29/2011 00:55:00,1859,0
03/29/2011 05:41:39,2784,1
03/29/2011 06:02:18,2784,0
03/29/2011 07:07:25,2219,1
03/29/2011 07:08:41,3310,1
03/29/2011 07:29:05,3310,0
03/29/2011 07:29:59,2219,0
03/29/2011 07:32:05,1535,1
03/29/2011 07:39:35,3883,1
03/29/2011 07:40:25,1535,0
03/29/2011 07:54:18,3664,1
03/29/2011 08:20:11,1320,1
03/29/2011 08:23:28,3664,0
03/29/2011 08:48:41,1320,0
03/29/2011 18:36:50,3883,0
03/30/2011 05:08:06,4184,1
03/30/2011 05:27:47,4184,0
03/30/2011 05:50:04,1583,1
03/30/2011 05:55:01,1583,0
03/30/2011 07:26:07,3883,1
03/30/2011 18:32:50,3883,0
03/30/2011 19:27:53,3295,1
03/30/2011 20:09:52,3295,0
03/30/2011 20:20:21,4427,1
03/30/2011 20:29:32,4427,0
03/30/2011 21:20:24,1189,1
03/30/2011 21:31:51,1189,0
03/30/2011 23:25:43,0002,1
03/30/2011 23:50:09,0002,0
03/31/2011 06:17:32,4479,1
03/31/2011 06:51:34,4479,0
03/31/2011 07:37:40,3883,1
03/31/2011 11:35:19,4788,1
03/31/2011 11:38:48,4788,0
03/31/2011 11:54:10,2525,1
03/31/2011 12:34:22,2525,0
03/31/2011 17:03:19,2554,1
03/31/2011 17:28:01,2554,0
03/31/2011 17:38:06,0411,1
03/31/2011 17:51:42,0411,0
03/31/2011 18:32:28,3883,0
03/31/2011 21:23:45,0553,1
